Q3:
+----------+----------------+-----------------+----------------+---------+---------+----------------+
| ds       | firstcommodity | secondcommodity | commodityname  | uv      | pv      | sum_price      |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包5    | 22446    | 22485    | 11497813.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包6    | 22390    | 22422    | 11464511.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包7    | 22529    | 22572    | 11570018.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包8    | 22515    | 22566    | 11507235.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包9    | 22224    | 22262    | 11387602.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包0    | 22467    | 22509    | 11507638.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包1    | 22310    | 22349    | 11443841.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包10   | 22349    | 22394    | 11434298.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包11   | 22346    | 22376    | 11351749.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包12   | 22406    | 22443    | 11457538.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包13   | 22578    | 22623    | 11584762.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包14   | 22536    | 22574    | 11527756.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包15   | 22287    | 22340    | 11505144.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包16   | 22611    | 22648    | 11585227.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包17   | 22689    | 22739    | 11618851.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包18   | 22402    | 22451    | 11476926.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包19   | 22565    | 22601    | 11509663.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包2    | 22521    | 22566    | 11624881.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包20   | 22596    | 22647    | 11596877.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包21   | 22353    | 22397    | 11411436.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包22   | 22768    | 22811    | 11657249.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包23   | 22523    | 22567    | 11440963.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包24   | 22526    | 22565    | 11548055.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包25   | 22751    | 22795    | 11625009.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包26   | 22522    | 22553    | 11484045.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包27   | 22635    | 22672    | 11543147.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包28   | 22578    | 22621    | 11598593.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包29   | 22581    | 22629    | 11554415.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包3    | 22426    | 22461    | 11444275.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包4    | 22643    | 22673    | 11539612.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包5    | 22499    | 22534    | 11496926.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包6    | 22607    | 22639    | 11652664.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包7    | 22260    | 22290    | 11405168.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包8    | 22575    | 22609    | 11569382.000    |
| 20200807 | 男装           | 鞋包配件3       | 商务双肩包9    | 22731    | 22773    | 11574881.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包0    | 22500    | 22536    | 11572321.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包1    | 22411    | 22463    | 11428117.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包10   | 22387    | 22427    | 11422205.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包11   | 22400    | 22437    | 11405658.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包12   | 22629    | 22674    | 11577647.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包13   | 22381    | 22419    | 11474134.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包14   | 22566    | 22603    | 11505447.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包15   | 22527    | 22581    | 11518970.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包16   | 22755    | 22792    | 11638691.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包17   | 22282    | 22323    | 11362217.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包18   | 22174    | 22221    | 11416697.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包19   | 22402    | 22446    | 11461488.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包2    | 22489    | 22541    | 11569611.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包20   | 22492    | 22533    | 11488477.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包21   | 22435    | 22466    | 11459491.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包22   | 22346    | 22378    | 11439667.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包23   | 22398    | 22439    | 11418203.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包24   | 22598    | 22632    | 11560849.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包25   | 22562    | 22598    | 11544940.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包26   | 22249    | 22292    | 11386821.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包27   | 22419    | 22465    | 11471201.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包28   | 22519    | 22569    | 11582713.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包29   | 22323    | 22368    | 11409763.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包3    | 22565    | 22607    | 11627468.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包4    | 22488    | 22533    | 11575188.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包5    | 22467    | 22506    | 11447539.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包6    | 22446    | 22482    | 11429605.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包7    | 22473    | 22517    | 11485259.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包8    | 22511    | 22543    | 11526619.000    |
| 20200807 | 男装           | 鞋包配件4       | 商务双肩包9    | 22625    | 22666    | 11573630.000    |
| 20200807 | 男装           | NULL            | NULL           | 2628582  | 3378142  | 1725785860.000  |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤0    | 164466   | 164820   | 84010019.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤1    | 163462   | 163765   | 83244563.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤10   | 164605   | 164910   | 83820097.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤11   | 164016   | 164352   | 83839736.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤12   | 163751   | 164086   | 83609453.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤13   | 163128   | 163465   | 83226368.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤14   | 163380   | 163727   | 83328109.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤15   | 163413   | 163716   | 83267960.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤16   | 163767   | 164114   | 83439864.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤17   | 163664   | 163998   | 83440806.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤18   | 163819   | 164145   | 83441380.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤19   | 164431   | 164727   | 83762282.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤2    | 163788   | 164117   | 83348374.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤20   | 163651   | 164011   | 83248620.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤21   | 163921   | 164252   | 83429740.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤22   | 164083   | 164409   | 83603378.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤23   | 163765   | 164067   | 83542230.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤24   | 163531   | 163819   | 83231758.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤25   | 163024   | 163354   | 83149890.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤26   | 163929   | 164281   | 83425874.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤27   | 164460   | 164759   | 83684173.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤28   | 164380   | 164708   | 83735718.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤29   | 164049   | 164377   | 83529390.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤3    | 164128   | 164409   | 83693540.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤4    | 164120   | 164412   | 83488549.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤5    | 164165   | 164469   | 83524251.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤6    | 164386   | 164690   | 83777511.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤7    | 163497   | 163805   | 83265686.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤8    | 164232   | 164583   | 83871241.000    |
| NULL     | 女装           | 牛仔裤0         | 九分牛仔裤9    | 163636   | 163941   | 83438742.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤0    | 164010   | 164325   | 83632796.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤1    | 163725   | 164070   | 83198871.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤10   | 164045   | 164388   | 83499239.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤11   | 164230   | 164551   | 83559360.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤12   | 163919   | 164247   | 83612849.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤13   | 163973   | 164274   | 83451491.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤14   | 164051   | 164375   | 83729289.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤15   | 162938   | 163261   | 83201369.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤16   | 163089   | 163433   | 82989855.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤17   | 163758   | 164079   | 83344546.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤18   | 164198   | 164530   | 83515266.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤19   | 164320   | 164626   | 83717854.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤2    | 163473   | 163819   | 83149857.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤20   | 163385   | 163683   | 83178980.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤21   | 163661   | 163994   | 83679378.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤22   | 163995   | 164327   | 83621351.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤23   | 164020   | 164303   | 83713681.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤24   | 163287   | 163594   | 83066873.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤25   | 163648   | 163962   | 83434926.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤26   | 163813   | 164129   | 83534904.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤27   | 164637   | 164930   | 83908731.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤28   | 163438   | 163767   | 83379095.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤29   | 163547   | 163871   | 83474590.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤3    | 164137   | 164421   | 83493509.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤4    | 163266   | 163560   | 83277148.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤5    | 163341   | 163665   | 83020995.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤6    | 163447   | 163771   | 83160693.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤7    | 163998   | 164309   | 83634686.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤8    | 162876   | 163177   | 82827848.000    |
| NULL     | 女装           | 牛仔裤1         | 九分牛仔裤9    | 164463   | 164782   | 83702646.000    |
| NULL     | 女装           | 牛仔裤2         | 九分牛仔裤0    | 163803   | 164118   | 83470752.000    |
