
Q4:
+----------+---------------------------+------------------+------+-------+-------------+
| ds       | isnull(vip_level, '未知') | total_visit_days | uv   | pv    | sum_price   |
| 20200807 | 银牌会员                  | 366.000          | 2429  | 43796  | 4804439.000  |
| 20200807 | 银牌会员                  | 367.000          | 2506  | 44964  | 5027085.000  |
| 20200807 | 银牌会员                  | 368.000          | 2456  | 44540  | 4933580.000  |
| 20200807 | 银牌会员                  | 369.000          | 2370  | 42226  | 4696313.000  |
| 20200807 | 银牌会员                  | 370.000          | 2409  | 43807  | 4812155.000  |
| 20200807 | 银牌会员                  | 371.000          | 2434  | 44088  | 4828240.000  |
| 20200807 | 银牌会员                  | 372.000          | 2425  | 43778  | 4862515.000  |
| 20200807 | 银牌会员                  | 373.000          | 2431  | 44096  | 4934417.000  |
| 20200807 | 银牌会员                  | 374.000          | 2439  | 44386  | 4935568.000  |
| 20200807 | 银牌会员                  | 375.000          | 2433  | 44143  | 5008469.000  |
| 20200807 | 银牌会员                  | 376.000          | 2407  | 43853  | 4890919.000  |
| 20200807 | 银牌会员                  | 377.000          | 2470  | 44378  | 4930745.000  |
| 20200807 | 银牌会员                  | 378.000          | 2445  | 44821  | 5008710.000  |
| 20200807 | 银牌会员                  | 379.000          | 2315  | 41036  | 4605754.000  |
| 20200807 | 银牌会员                  | 380.000          | 2400  | 43536  | 4866026.000  |
| 20200807 | 银牌会员                  | 381.000          | 2369  | 42622  | 4759260.000  |
| 20200807 | 银牌会员                  | 382.000          | 2458  | 44884  | 5008381.000  |
| 20200807 | 银牌会员                  | 383.000          | 2435  | 43838  | 4951435.000  |
| 20200807 | 银牌会员                  | 384.000          | 2464  | 44295  | 4963504.000  |
| NULL     | 未知                      | 30.000           | 9571  | 184567 | 20680320.000 |
| NULL     | 未知                      | 31.000           | 9468  | 183506 | 20479504.000 |
| NULL     | 未知                      | 32.000           | 9351  | 180307 | 20026711.000 |
| NULL     | 未知                      | 33.000           | 9361  | 181486 | 20406070.000 |
| NULL     | 未知                      | 34.000           | 9483  | 184766 | 20660333.000 |
| NULL     | 未知                      | 35.000           | 9230  | 179713 | 20182802.000 |
| NULL     | 未知                      | 36.000           | 9450  | 182876 | 20396387.000 |
| NULL     | 未知                      | 37.000           | 9600  | 186608 | 20848346.000 |
| NULL     | 未知                      | 38.000           | 9525  | 184331 | 20565406.000 |
| NULL     | 未知                      | 39.000           | 9364  | 180482 | 20076037.000 |
| NULL     | 未知                      | 40.000           | 9345  | 181761 | 20293255.000 |
| NULL     | 未知                      | 41.000           | 9449  | 181827 | 20395592.000 |
| NULL     | 未知                      | 42.000           | 9497  | 183246 | 20424113.000 |
| NULL     | 未知                      | 43.000           | 9388  | 181316 | 20255832.000 |
| NULL     | 未知                      | 44.000           | 9399  | 184098 | 20608561.000 |
| NULL     | 未知                      | 45.000           | 9494  | 184786 | 20660034.000 |
| NULL     | 未知                      | 46.000           | 9472  | 183890 | 20547046.000 |
| NULL     | 未知                      | 47.000           | 9412  | 182639 | 20404341.000 |
| NULL     | 未知                      | 48.000           | 9349  | 181296 | 20135916.000 |
| NULL     | 未知                      | 49.000           | 9313  | 179436 | 19900888.000 |
| NULL     | 未知                      | 50.000           | 9401  | 182083 | 20342250.000 |
| NULL     | 未知                      | 51.000           | 9415  | 182970 | 20243866.000 |
| NULL     | 未知                      | 52.000           | 9527  | 184322 | 20516616.000 |
| NULL     | 未知                      | 53.000           | 9349  | 179880 | 20225042.000 |
| NULL     | 未知                      | 54.000           | 9287  | 181067 | 20371156.000 |
| NULL     | 未知                      | 55.000           | 9490  | 183689 | 20540968.000 |
| NULL     | 未知                      | 56.000           | 9482  | 185258 | 20810319.000 |
| NULL     | 未知                      | 57.000           | 9423  | 181988 | 20352754.000 |
| NULL     | 未知                      | 58.000           | 9497  | 183869 | 20509724.000 |
| NULL     | 未知                      | 59.000           | 9109  | 176965 | 19750719.000 |
| NULL     | 未知                      | 60.000           | 9215  | 178810 | 20078725.000 |
| NULL     | 未知                      | 61.000           | 9336  | 181874 | 20353584.000 |
| NULL     | 未知                      | 62.000           | 9446  | 182951 | 20481898.000 |
| NULL     | 未知                      | 63.000           | 9577  | 184285 | 20529651.000 |
| NULL     | 未知                      | 64.000           | 9592  | 185163 | 20623624.000 |
| NULL     | 未知                      | 65.000           | 9448  | 184373 | 20496368.000 |
| NULL     | 未知                      | 66.000           | 9464  | 180259 | 20274114.000 |
| NULL     | 未知                      | 67.000           | 9518  | 184206 | 20694693.000 |
| NULL     | 未知                      | 68.000           | 9484  | 182415 | 20367420.000 |
| NULL     | 未知                      | 69.000           | 9388  | 181207 | 20292457.000 |
| NULL     | 未知                      | 70.000           | 9310  | 181015 | 20284835.000 |
| NULL     | 未知                      | 71.000           | 9492  | 182878 | 20308588.000 |
| NULL     | 未知                      | 72.000           | 9374  | 181125 | 20042069.000 |
| NULL     | 未知                      | 73.000           | 9436  | 183308 | 20586409.000 |
| NULL     | 未知                      | 74.000           | 9347  | 182559 | 20390489.000 |
| NULL     | 未知                      | 75.000           | 9376  | 180063 | 20193110.000 |
| NULL     | 未知                      | 76.000           | 9476  | 183140 | 20479799.000 |
| NULL     | 未知                      | 77.000           | 9378  | 180153 | 20090488.000 |
| NULL     | 未知                      | 78.000           | 9430  | 182652 | 20300322.000 |
| NULL     | 未知                      | 79.000           | 9344  | 180281 | 20133735.000 |
| NULL     | 未知                      | 80.000           | 9510  | 184446 | 20741906.000 |
| NULL     | 未知                      | 81.000           | 9275  | 180485 | 20184261.000 |
| NULL     | 未知                      | 82.000           | 9363  | 182714 | 20469330.000 |
| NULL     | 未知                      | 83.000           | 9371  | 182119 | 20300111.000 |
| NULL     | 未知                      | 84.000           | 9287  | 179786 | 20029812.000 |
| NULL     | 未知                      | 85.000           | 9278  | 179536 | 20057523.000 |
| NULL     | 未知                      | 86.000           | 9328  | 181617 | 20235708.000 |
| NULL     | 未知                      | 87.000           | 9152  | 177815 | 19942132.000 |
| NULL     | 未知                      | 88.000           | 9358  | 180120 | 20106298.000 |
| NULL     | 未知                      | 89.000           | 9240  | 178235 | 19851233.000 |
| NULL     | 未知                      | 90.000           | 9459  | 184987 | 20645513.000 |
| NULL     | 未知                      | 91.000           | 9268  | 179902 | 19980405.000 |
| NULL     | 未知                      | 92.000           | 9496  | 184867 | 20534059.000 |
| NULL     | 未知                      | 93.000           | 9475  | 184123 | 20659996.000 |
| NULL     | 未知                      | 94.000           | 9405  | 183196 | 20415852.000 |
| NULL     | 未知                      | 95.000           | 9404  | 179709 | 20147113.000 |
| NULL     | 未知                      | 96.000           | 9564  | 185539 | 20799696.000 |
| NULL     | 未知                      | 97.000           | 9472  | 182441 | 20202078.000 |
| NULL     | 未知                      | 98.000           | 9329  | 180774 | 20124786.000 |
| NULL     | 未知                      | 99.000           | 9361  | 180566 | 20078622.000 |
| NULL     | 未知                      | 100.000          | 9356  | 181474 | 20391401.000 |
| NULL     | 未知                      | 101.000          | 9449  | 181764 | 20184517.000 |
| NULL     | 未知                      | 102.000          | 9307  | 180017 | 20092983.000 |
| NULL     | 未知                      | 103.000          | 9191  | 176730 | 19701685.000 |
| NULL     | 未知                      | 104.000          | 9419  | 184270 | 20642734.000 |
| NULL     | 未知                      | 105.000          | 9478  | 183864 | 20405151.000 |
| NULL     | 未知                      | 106.000          | 9118  | 176383 | 19615371.000 |
| NULL     | 未知                      | 107.000          | 9342  | 180404 | 20239202.000 |
| NULL     | 未知                      | 108.000          | 9323  | 181381 | 20247877.000 |
| NULL     | 未知                      | 109.000          | 9505  | 184009 | 20546499.000 |
| NULL     | 未知                      | 110.000          | 9365  | 181497 | 20433610.000 |
| NULL     | 未知                      | 111.000          | 9502  | 184951 | 20822997.000 |
| NULL     | 未知                      | 112.000          | 9574  | 184859 | 20604839.000 |
| NULL     | 未知                      | 113.000          | 9292  | 181660 | 20223978.000 |
| NULL     | 未知                      | 114.000          | 9424  | 183472 | 20422467.000 |
| NULL     | 未知                      | 115.000          | 9313  | 179739 | 20061392.000 |
| NULL     | 未知                      | 116.000          | 9246  | 178274 | 20007207.000 |
| NULL     | 未知                      | 117.000          | 9434  | 183996 | 20566244.000 |
| NULL     | 未知                      | 118.000          | 9599  | 186067 | 20748068.000 |
| NULL     | 未知                      | 119.000          | 9528  | 182649 | 20323440.000 |
| NULL     | 未知                      | 120.000          | 9354  | 182830 | 20378965.000 |
| NULL     | 未知                      | 121.000          | 9406  | 181727 | 20394128.000 |
| NULL     | 未知                      | 122.000          | 9349  | 181391 | 20389436.000 |
| NULL     | 未知                      | 123.000          | 9391  | 181899 | 20352859.000 |
| NULL     | 未知                      | 124.000          | 9410  | 180133 | 20118505.000 |
| NULL     | 未知                      | 125.000          | 9529  | 184768 | 20712184.000 |
| NULL     | 未知                      | 126.000          | 9291  | 180208 | 20213229.000 |
| NULL     | 未知                      | 127.000          | 9508  | 184999 | 20603862.000 |
| NULL     | 未知                      | 128.000          | 9359  | 180379 | 20025342.000 |
| NULL     | 未知                      | 129.000          | 9276  | 180381 | 20100775.000 |
| NULL     | 未知                      | 130.000          | 9417  | 180517 | 20126406.000 |
| NULL     | 未知                      | 131.000          | 9380  | 181186 | 20321196.000 |
| NULL     | 未知                      | 132.000          | 9351  | 181031 | 20330796.000 |
| NULL     | 未知                      | 133.000          | 9359  | 182514 | 20271001.000 |
| NULL     | 未知                      | 134.000          | 9390  | 182170 | 20112942.000 |
| NULL     | 未知                      | 135.000          | 9400  | 181621 | 20155539.000 |
| NULL     | 未知                      | 136.000          | 9464  | 183918 | 20567830.000 |
| NULL     | 未知                      | 137.000          | 9176  | 176876 | 19604987.000 |
| NULL     | 未知                      | 138.000          | 9513  | 183804 | 20479998.000 |
| NULL     | 未知                      | 139.000          | 9286  | 180246 | 20268835.000 |
| NULL     | 未知                      | 140.000          | 9420  | 184716 | 20708812.000 |
| NULL     | 未知                      | 141.000          | 9450  | 183521 | 20432638.000 |
| NULL     | 未知                      | 142.000          | 9312  | 181622 | 20337452.000 |
| NULL     | 未知                      | 143.000          | 9294  | 177823 | 19859975.000 |
